Reference,Constellation,Epoch,Satellite_ID,Azimuth,Elevation
WROC,CENTISPACE,2025-03-31 12:32:30,90002,299.79912278171116,-72.17852864529438
WROC,CENTISPACE,2025-03-31 12:32:30,90003,258.67745092035466,-56.571043702033016
WROC,CENTISPACE,2025-03-31 12:32:30,90004,237.9131810156702,-36.53968204782749
WROC,CENTISPACE,2025-03-31 12:32:30,90005,214.43443461161462,-14.316554571007606
WROC,CENTISPACE,2025-03-31 12:32:30,90006,158.7933541408795,5.571243909721807
WROC,CENTISPACE,2025-03-31 12:32:30,90007,93.71257005122764,-9.650412755124009
WROC,CENTISPACE,2025-03-31 12:32:30,90008,67.26031187837816,-32.30275126002479
WROC,CENTISPACE,2025-03-31 12:32:30,90009,47.34680027991564,-52.77333753339805
WROC,CENTISPACE,2025-03-31 12:32:30,90010,51.32879924313871,-33.53074076546118
WROC,CENTISPACE,2025-03-31 12:32:30,90011,18.69133643799533,-47.34384978122652
WROC,CENTISPACE,2025-03-31 12:32:30,90012,340.04528814923447,-57.880085617196016
WROC,CENTISPACE,2025-03-31 12:32:30,90013,291.8432197589615,-59.888494674711794
WROC,CENTISPACE,2025-03-31 12:32:30,90014,249.02756649336266,-51.881551999025625
WROC,CENTISPACE,2025-03-31 12:32:30,90015,215.31439774834783,-38.7628861950873
WROC,CENTISPACE,2025-03-31 12:32:30,90016,180.8295300555408,-25.05375912013916
WROC,CENTISPACE,2025-03-31 12:32:30,90017,136.3514845002909,-16.61121432580476
WROC,CENTISPACE,2025-03-31 12:32:30,90018,88.65407384962111,-20.8527697149611
WROC,CENTISPACE,2025-03-31 12:32:30,90019,123.36318233791002,-36.042222342169666
WROC,CENTISPACE,2025-03-31 12:32:30,90020,83.50380355465707,-38.745613910373606
WROC,CENTISPACE,2025-03-31 12:32:30,90021,43.859047104563174,-41.8346888562452
WROC,CENTISPACE,2025-03-31 12:32:30,90022,3.8773199128083427,-43.890731289557245
WROC,CENTISPACE,2025-03-31 12:32:30,90023,323.59811530800465,-43.971135851449176
WROC,CENTISPACE,2025-03-31 12:32:30,90024,283.5623398186047,-42.03976921694088
WROC,CENTISPACE,2025-03-31 12:32:30,90025,243.87454488602708,-38.98388287903206
WROC,CENTISPACE,2025-03-31 12:32:30,90026,204.01549569853242,-36.202366209234775
WROC,CENTISPACE,2025-03-31 12:32:30,90027,163.6944185857771,-35.02320266640335
WROC,CENTISPACE,2025-03-31 12:32:30,90028,188.71486781214398,-25.308116568609204
WROC,CENTISPACE,2025-03-31 12:32:30,90029,152.01210794577236,-36.98924147918339
WROC,CENTISPACE,2025-03-31 12:32:30,90030,117.25257695642375,-48.934879814289125
WROC,CENTISPACE,2025-03-31 12:32:30,90031,76.30787794205439,-56.86564227022727
WROC,CENTISPACE,2025-03-31 12:32:30,90032,30.026012213754505,-56.53365793794638
WROC,CENTISPACE,2025-03-31 12:32:30,90033,349.7041644821547,-48.15938159388237
WROC,CENTISPACE,2025-03-31 12:32:30,90034,315.17119354122156,-36.0927673738065
WROC,CENTISPACE,2025-03-31 12:32:30,90035,278.15055488504686,-24.62342696036595
WROC,CENTISPACE,2025-03-31 12:32:30,90036,233.25345834789346,-19.59999013704586
WROC,CENTISPACE,2025-03-31 12:32:30,90037,273.35160296824984,-14.040465374067164
WROC,CENTISPACE,2025-03-31 12:32:30,90038,216.87680815027693,2.4829131420112662
WROC,CENTISPACE,2025-03-31 12:32:30,90039,156.9144657298769,-12.25494283995368
WROC,CENTISPACE,2025-03-31 12:32:30,90040,129.59098165124507,-33.75930932266373
WROC,CENTISPACE,2025-03-31 12:32:30,90041,107.6631747603543,-53.4800115103043
WROC,CENTISPACE,2025-03-31 12:32:30,90042,70.6023400931434,-69.33922222764723
WROC,CENTISPACE,2025-03-31 12:32:30,90043,1.283639105114961,-70.19903795473228
WROC,CENTISPACE,2025-03-31 12:32:30,90044,321.5973779606262,-54.95429573231983
WROC,CENTISPACE,2025-03-31 12:32:30,90045,299.3575672658739,-35.411961987371676
WROC,CENTISPACE,2025-03-31 12:32:30,90046,285.0560110471591,-57.40024878367964
WROC,CENTISPACE,2025-03-31 12:32:30,90047,270.32067228397517,-35.76560434588175
WROC,CENTISPACE,2025-03-31 12:32:30,90048,252.88070786174725,-11.0462279334534
WROC,CENTISPACE,2025-03-31 12:32:30,90049,191.48171135474843,18.11877748666876
WROC,CENTISPACE,2025-03-31 12:32:30,90050,116.36938517269903,-6.741757209825929
WROC,CENTISPACE,2025-03-31 12:32:30,90051,96.78249918916887,-32.31703239717449
WROC,CENTISPACE,2025-03-31 12:32:30,90052,82.58048955240751,-54.272830159762826
WROC,CENTISPACE,2025-03-31 12:32:30,90053,53.8062476752057,-73.55790540471725
WROC,CENTISPACE,2025-03-31 12:32:30,90054,320.5777987231208,-75.82408555347924
WROC,CENTISPACE,2025-03-31 12:33:00,90001,9.086668503905642,-70.8771396557859
WROC,CENTISPACE,2025-03-31 12:33:00,90002,294.8049626126646,-71.3585560151866
WROC,CENTISPACE,2025-03-31 12:33:00,90003,256.78238933810974,-55.089055828901074
WROC,CENTISPACE,2025-03-31 12:33:00,90004,236.4529893740447,-34.87032995281841
WROC,CENTISPACE,2025-03-31 12:33:00,90005,211.92242614249832,-12.449128229043536
WROC,CENTISPACE,2025-03-31 12:33:00,90006,152.26868509981458,5.896640179448938
WROC,CENTISPACE,2025-03-31 12:33:00,90007,90.83026094269607,-11.497023582883493
WROC,CENTISPACE,2025-03-31 12:33:00,90008,65.7563571291392,-33.986761697630115
WROC,CENTISPACE,2025-03-31 12:33:00,90009,45.619396696613265,-54.2961602266728
WROC,CENTISPACE,2025-03-31 12:33:00,90010,48.75475313453391,-34.6319732157415
WROC,CENTISPACE,2025-03-31 12:33:00,90011,16.05041639374021,-48.364647073408186
WROC,CENTISPACE,2025-03-31 12:33:00,90012,336.5594863843582,-58.4494196970286
WROC,CENTISPACE,2025-03-31 12:33:00,90013,288.0821363135966,-59.61083492770181
WROC,CENTISPACE,2025-03-31 12:33:00,90014,246.16054984957552,-50.982717893303
WROC,CENTISPACE,2025-03-31 12:33:00,90015,212.80996032853284,-37.64898256350421
WROC,CENTISPACE,2025-03-31 12:33:00,90016,177.82038121777478,-24.061990368432394
WROC,CENTISPACE,2025-03-31 12:33:00,90017,132.4887386258406,-16.396685139317547
WROC,CENTISPACE,2025-03-31 12:33:00,90018,85.32746530310368,-21.637474102643633
WROC,CENTISPACE,2025-03-31 12:33:00,90019,120.22875916822382,-36.17023137911643
WROC,CENTISPACE,2025-03-31 12:33:00,90020,80.40166985497204,-38.95360932417099
WROC,CENTISPACE,2025-03-31 12:33:00,90021,40.751342148079694,-42.02542745990165
WROC,CENTISPACE,2025-03-31 12:33:00,90022,0.739075817244115,-43.97705629739394
WROC,CENTISPACE,2025-03-31 12:33:00,90023,320.45661085049403,-43.913057890460664
WROC,CENTISPACE,2025-03-31 12:33:00,90024,280.4491868111271,-41.86427122465542
WROC,CENTISPACE,2025-03-31 12:33:00,90025,240.77088171327898,-38.77082835695113
WROC,CENTISPACE,2025-03-31 12:33:00,90026,200.88272019327349,-36.0504397607874
WROC,CENTISPACE,2025-03-31 12:33:00,90027,160.5386011517399,-35.00731110077922
WROC,CENTISPACE,2025-03-31 12:33:00,90028,185.61399868935396,-26.13024113071222
WROC,CENTISPACE,2025-03-31 12:33:00,90029,149.3554299200969,-37.97736752845575
WROC,CENTISPACE,2025-03-31 12:33:00,90030,114.35038730287636,-49.74350086934698
WROC,CENTISPACE,2025-03-31 12:33:00,90031,72.74671542854428,-57.14459997306006
WROC,CENTISPACE,2025-03-31 12:33:00,90032,26.580789079860786,-56.08586384004458
WROC,CENTISPACE,2025-03-31 12:33:00,90033,346.91389557846855,-47.273191254740816
WROC,CENTISPACE,2025-03-31 12:33:00,90034,312.483109848049,-35.12009520067532
WROC,CENTISPACE,2025-03-31 12:33:00,90035,274.91187920973306,-23.93422758499194
WROC,CENTISPACE,2025-03-31 12:33:00,90036,229.57919379334913,-19.715164572429977
WROC,CENTISPACE,2025-03-31 12:33:00,90037,270.5132304155504,-12.332069749976226
WROC,CENTISPACE,2025-03-31 12:33:00,90038,210.88314364653314,2.443296429535434
WROC,CENTISPACE,2025-03-31 12:33:00,90039,154.12233689088126,-14.002404902230255
WROC,CENTISPACE,2025-03-31 12:33:00,90040,127.96906959327598,-35.38719065718092
WROC,CENTISPACE,2025-03-31 12:33:00,90041,105.68559902547051,-54.922884190834296
WROC,CENTISPACE,2025-03-31 12:33:00,90042,66.04475368190955,-70.16183681544888
WROC,CENTISPACE,2025-03-31 12:33:00,90043,356.785728543997,-69.3378354781142
WROC,CENTISPACE,2025-03-31 12:33:00,90044,319.6588881504083,-53.496649319579255
WROC,CENTISPACE,2025-03-31 12:33:00,90045,297.72644059798,-33.79005914930905
WROC,CENTISPACE,2025-03-31 12:33:00,90046,283.7272910174005,-55.77163461793154
WROC,CENTISPACE,2025-03-31 12:33:00,90047,269.3111895230396,-33.97167706278163
WROC,CENTISPACE,2025-03-31 12:33:00,90048,250.84344081139932,-8.829291396489133
WROC,CENTISPACE,2025-03-31 12:33:00,90049,182.19883996545025,18.498674183047914
WROC,CENTISPACE,2025-03-31 12:33:00,90050,114.13610232513655,-9.019666907675436
WROC,CENTISPACE,2025-03-31 12:33:00,90051,95.75736347705877,-34.12720218134412
WROC,CENTISPACE,2025-03-31 12:33:00,90052,81.31602590281916,-55.9127374239264
WROC,CENTISPACE,2025-03-31 12:33:00,90053,49.29837231719085,-74.78442989129387
WROC,CENTISPACE,2025-03-31 12:33:00,90054,315.443643032971,-74.68246591990426
WROC,CENTISPACE,2025-03-31 12:33:30,90001,4.368965745918755,-71.79050554622643
WROC,CENTISPACE,2025-03-31 12:33:30,90002,290.21035631504105,-70.43185273904088
WROC,CENTISPACE,2025-03-31 12:33:30,90003,254.98011964615637,-53.58659394453387
WROC,CENTISPACE,2025-03-31 12:33:30,90004,234.97584197236347,-33.18690424540151
WROC,CENTISPACE,2025-03-31 12:33:30,90005,209.2095271265649,-10.568285738207361
WROC,CENTISPACE,2025-03-31 12:33:30,90006,145.69613987327511,5.846946350573632
WROC,CENTISPACE,2025-03-31 12:33:30,90007,88.16918494703431,-13.339785233380809
WROC,CENTISPACE,2025-03-31 12:33:30,90008,64.28080916993795,-35.65933776885822
WROC,CENTISPACE,2025-03-31 12:33:30,90009,43.81412068264821,-55.80213720632519
WROC,CENTISPACE,2025-03-31 12:33:30,90010,46.20904050290981,-35.739838596953234
WROC,CENTISPACE,2025-03-31 12:33:30,90011,13.368746409065848,-49.3672504362326
WROC,CENTISPACE,2025-03-31 12:33:30,90012,332.99751084838533,-58.96331109565473
WROC,CENTISPACE,2025-03-31 12:33:30,90013,284.3723698684886,-59.2668264553346
WROC,CENTISPACE,2025-03-31 12:33:30,90014,243.35365005519157,-50.052984064807454
WROC,CENTISPACE,2025-03-31 12:33:30,90015,210.2995179013261,-36.529314313473655
WROC,CENTISPACE,2025-03-31 12:33:30,90016,174.73840067581025,-23.09967714170667
WROC,CENTISPACE,2025-03-31 12:33:30,90017,128.6032984960311,-16.27280083492712
WROC,CENTISPACE,2025-03-31 12:33:30,90018,82.07992226355371,-22.472390135883817
WROC,CENTISPACE,2025-03-31 12:33:30,90019,117.09681932867619,-36.30658432567724
WROC,CENTISPACE,2025-03-31 12:33:30,90020,77.30082082283161,-39.16448852372976
WROC,CENTISPACE,2025-03-31 12:33:30,90021,37.64198321878505,-42.21256708667058
WROC,CENTISPACE,2025-03-31 12:33:30,90022,357.5991600569207,-44.054919070850744
WROC,CENTISPACE,2025-03-31 12:33:30,90023,317.31624333221276,-43.845549686488184
WROC,CENTISPACE,2025-03-31 12:33:30,90024,277.33787157218103,-41.682709534502905
WROC,CENTISPACE,2025-03-31 12:33:30,90025,237.6664373395836,-38.55777392207549
WROC,CENTISPACE,2025-03-31 12:33:30,90026,197.74750379068809,-35.904888232654635
WROC,CENTISPACE,2025-03-31 12:33:30,90027,157.38261711612992,-35.00133331924069
WROC,CENTISPACE,2025-03-31 12:33:30,90028,182.5677981466386,-26.980527632466845
WROC,CENTISPACE,2025-03-31 12:33:30,90029,146.70298979078163,-38.96063257621416
WROC,CENTISPACE,2025-03-31 12:33:30,90030,111.40083329033578,-50.52255030247778
WROC,CENTISPACE,2025-03-31 12:33:30,90031,69.15228934266082,-57.366703849959215
WROC,CENTISPACE,2025-03-31 12:33:30,90032,23.1894871042808,-55.59025761139564
WROC,CENTISPACE,2025-03-31 12:33:30,90033,344.1556194896894,-46.37041934290147
WROC,CENTISPACE,2025-03-31 12:33:30,90034,309.7710803049615,-34.15606828755217
WROC,CENTISPACE,2025-03-31 12:33:30,90035,271.61594373853274,-23.291554111755268
WROC,CENTISPACE,2025-03-31 12:33:30,90036,225.92161129160775,-19.902730230344403
WROC,CENTISPACE,2025-03-31 12:33:30,90037,267.46321512153264,-10.636329948245283
WROC,CENTISPACE,2025-03-31 12:33:30,90038,204.94845990551647,2.1041318105528455
WROC,CENTISPACE,2025-03-31 12:33:30,90039,151.51408579951345,-15.748553706851489
WROC,CENTISPACE,2025-03-31 12:33:30,90040,126.36268859313108,-37.00233664236028
WROC,CENTISPACE,2025-03-31 12:33:30,90041,103.61210803842896,-56.34274853198105
WROC,CENTISPACE,2025-03-31 12:33:30,90042,61.16791855809358,-70.87822190601035
WROC,CENTISPACE,2025-03-31 12:33:30,90043,352.61239533702667,-68.38641760289457
WROC,CENTISPACE,2025-03-31 12:33:30,90044,317.7955533362769,-52.02124146453886
WROC,CENTISPACE,2025-03-31 12:33:30,90045,296.064006435743,-32.158937746013144
WROC,CENTISPACE,2025-03-31 12:33:30,90046,282.47207155758423,-54.12986502296922
WROC,CENTISPACE,2025-03-31 12:33:30,90047,268.28282078672135,-32.16038461467009
WROC,CENTISPACE,2025-03-31 12:33:30,90048,248.5830718578693,-6.548783990640007
WROC,CENTISPACE,2025-03-31 12:33:30,90049,172.93699788577297,18.038173674113956
WROC,CENTISPACE,2025-03-31 12:33:30,90050,112.12153378490252,-11.233826887047897
WROC,CENTISPACE,2025-03-31 12:33:30,90051,94.74982222945818,-35.919937065083104
WROC,CENTISPACE,2025-03-31 12:33:30,90052,79.97607490421335,-57.539232969815714
WROC,CENTISPACE,2025-03-31 12:33:30,90053,44.09009613293255,-75.91384779685734
WROC,CENTISPACE,2025-03-31 12:33:30,90054,311.0006059700691,-73.44608994671964
WROC,CENTISPACE,2025-03-31 12:34:00,90001,359.238539706055,-72.59403741555293
WROC,CENTISPACE,2025-03-31 12:34:00,90002,286.0003018935423,-69.41245884013858
WROC,CENTISPACE,2025-03-31 12:34:00,90003,253.2578088542073,-52.065343456710366
WROC,CENTISPACE,2025-03-31 12:34:00,90004,233.4740412411387,-31.48900108349789
WROC,CENTISPACE,2025-03-31 12:34:00,90005,206.26605913441082,-8.678548606851495
WROC,CENTISPACE,2025-03-31 12:34:00,90006,139.21125941031215,5.425415579967857
WROC,CENTISPACE,2025-03-31 12:34:00,90007,85.70220499602033,-15.174062495209304
WROC,CENTISPACE,2025-03-31 12:34:00,90008,62.826116323409714,-37.320697975902064
WROC,CENTISPACE,2025-03-31 12:34:00,90009,41.91750101130217,-57.28955309134517
WROC,CENTISPACE,2025-03-31 12:34:00,90010,43.686386301536096,-36.85223240489402
WROC,CENTISPACE,2025-03-31 12:34:00,90011,10.640734570761914,-50.349349563686104
WROC,CENTISPACE,2025-03-31 12:34:00,90012,329.36327424396774,-59.41854112078108
WROC,CENTISPACE,2025-03-31 12:34:00,90013,280.7224605578165,-58.85858321678307
WROC,CENTISPACE,2025-03-31 12:34:00,90014,240.60240145304738,-49.094769851521846
WROC,CENTISPACE,2025-03-31 12:34:00,90015,207.77755680130065,-35.40571364917134
WROC,CENTISPACE,2025-03-31 12:34:00,90016,171.57987685490616,-22.171391484428415
WROC,CENTISPACE,2025-03-31 12:34:00,90017,124.7078714626922,-16.241282436721647
WROC,CENTISPACE,2025-03-31 12:34:00,90018,78.91086414161418,-23.352596800214254
WROC,CENTISPACE,2025-03-31 12:34:00,90019,113.96743757924288,-36.45108014281154
WROC,CENTISPACE,2025-03-31 12:34:00,90020,74.201072916725,-39.377864176140804
WROC,CENTISPACE,2025-03-31 12:34:00,90021,34.530823311392666,-42.39570274228767
WROC,CENTISPACE,2025-03-31 12:34:00,90022,354.45769422169155,-44.12406807840552
WROC,CENTISPACE,2025-03-31 12:34:00,90023,314.1771846932766,-43.76864041927328
WROC,CENTISPACE,2025-03-31 12:34:00,90024,274.22831678879726,-41.4953663169497
WROC,CENTISPACE,2025-03-31 12:34:00,90025,234.56101247131994,-38.345137998803374
WROC,CENTISPACE,2025-03-31 12:34:00,90026,194.60985720021213,-35.76609852816074
WROC,CENTISPACE,2025-03-31 12:34:00,90027,154.2266954160114,-35.00539754018458
WROC,CENTISPACE,2025-03-31 12:34:00,90028,179.57350465489284,-27.85543545443999
WROC,CENTISPACE,2025-03-31 12:34:00,90029,144.05029757339668,-39.93716593251455
WROC,CENTISPACE,2025-03-31 12:34:00,90030,108.40132045407863,-51.26983149987722
WROC,CENTISPACE,2025-03-31 12:34:00,90031,65.53163754424443,-57.53088696300145
WROC,CENTISPACE,2025-03-31 12:34:00,90032,19.854153743480516,-55.04938654959812
WROC,CENTISPACE,2025-03-31 12:34:00,90033,341.42498186719087,-45.45318374797388
WROC,CENTISPACE,2025-03-31 12:34:00,90034,307.031018175645,-33.20291386101456
WROC,CENTISPACE,2025-03-31 12:34:00,90035,268.2640844458864,-22.699074291533435
WROC,CENTISPACE,2025-03-31 12:34:00,90036,222.2885826705747,-20.160752393903113
WROC,CENTISPACE,2025-03-31 12:34:00,90037,264.1777950038119,-8.962397277925977
WROC,CENTISPACE,2025-03-31 12:34:00,90038,199.16347023191005,1.4825066898369403
WROC,CENTISPACE,2025-03-31 12:34:00,90039,149.0675513564266,-17.489383186570464
WROC,CENTISPACE,2025-03-31 12:34:00,90040,124.7643140221352,-38.604687405428265
WROC,CENTISPACE,2025-03-31 12:34:00,90041,101.42887587362705,-57.73721903862469
WROC,CENTISPACE,2025-03-31 12:34:00,90042,55.98643272516998,-71.47637370678025
WROC,CENTISPACE,2025-03-31 12:34:00,90043,348.7480648861956,-67.3560400582782
WROC,CENTISPACE,2025-03-31 12:34:00,90044,315.9959217616164,-50.5296738750989
WROC,CENTISPACE,2025-03-31 12:34:00,90045,294.36206536577623,-30.518754638742813
WROC,CENTISPACE,2025-03-31 12:34:00,90046,281.27861171973996,-52.475603693809276
WROC,CENTISPACE,2025-03-31 12:34:00,90047,267.22905395287125,-30.33022363271109
WROC,CENTISPACE,2025-03-31 12:34:00,90048,246.0547570702654,-4.199295385746531
WROC,CENTISPACE,2025-03-31 12:34:00,90049,164.11322305427174,16.804261617930774
WROC,CENTISPACE,2025-03-31 12:34:00,90050,110.28966505564311,-13.390258697013142
WROC,CENTISPACE,2025-03-31 12:34:00,90051,93.75379223122205,-37.69651747725686
WROC,CENTISPACE,2025-03-31 12:34:00,90052,78.54673965998875,-59.15135950594242
WROC,CENTISPACE,2025-03-31 12:34:00,90053,38.08132436800864,-76.9215399360499
WROC,CENTISPACE,2025-03-31 12:34:00,90054,307.14379457565104,-72.13413622011689
WROC,CENTISPACE,2025-03-31 12:34:30,90001,353.6999565730553,-73.2720479501719
WROC,CENTISPACE,2025-03-31 12:34:30,90002,282.14920112331976,-68.31304385397927
WROC,CENTISPACE,2025-03-31 12:34:30,90003,251.6039340259943,-50.526685527365764
WROC,CENTISPACE,2025-03-31 12:34:30,90004,231.93942776306181,-29.77612146824483
WROC,CENTISPACE,2025-03-31 12:34:30,90005,203.05916743322203,-6.7870990440156955
WROC,CENTISPACE,2025-03-31 12:34:30,90006,132.93845342213248,4.658865561218474
WROC,CENTISPACE,2025-03-31 12:34:30,90007,83.40497177533348,-16.996943153297533
WROC,CENTISPACE,2025-03-31 12:34:30,90008,61.3850191428189,-38.9709934940504
WROC,CENTISPACE,2025-03-31 12:34:30,90009,39.914346885367905,-58.75633533060346
WROC,CENTISPACE,2025-03-31 12:34:30,90010,41.181470566851964,-37.96714271422105
WROC,CENTISPACE,2025-03-31 12:34:30,90011,7.860847403203699,-51.30851427349286
WROC,CENTISPACE,2025-03-31 12:34:30,90012,325.6623608053085,-59.812061582613104
WROC,CENTISPACE,2025-03-31 12:34:30,90013,277.13945898997696,-58.38853448851045
WROC,CENTISPACE,2025-03-31 12:34:30,90014,237.90207254496937,-48.11038602013197
WROC,CENTISPACE,2025-03-31 12:34:30,90015,205.2385023919832,-34.2800766855978
WROC,CENTISPACE,2025-03-31 12:34:30,90016,168.34184213284414,-21.282058311808534
WROC,CENTISPACE,2025-03-31 12:34:30,90017,120.81556441422879,-16.30276394859587
WROC,CENTISPACE,2025-03-31 12:34:30,90018,75.81869533390763,-24.27338965797481
WROC,CENTISPACE,2025-03-31 12:34:30,90019,110.84067018271088,-36.60349893768351
WROC,CENTISPACE,2025-03-31 12:34:30,90020,71.10223154064752,-39.5933391202442
WROC,CENTISPACE,2025-03-31 12:34:30,90021,31.417727738674678,-42.574429299034115
WROC,CENTISPACE,2025-03-31 12:34:30,90022,351.31481618581125,-44.18426382627499
WROC,CENTISPACE,2025-03-31 12:34:30,90023,311.03959872872457,-43.682377415572795
WROC,CENTISPACE,2025-03-31 12:34:30,90024,271.12042799040876,-41.30253868998326
WROC,CENTISPACE,2025-03-31 12:34:30,90025,231.454409618705,-38.1333474471573
WROC,CENTISPACE,2025-03-31 12:34:30,90026,191.4698109197472,-35.634452568617135
WROC,CENTISPACE,2025-03-31 12:34:30,90027,151.071069644383,-35.019612211541634
WROC,CENTISPACE,2025-03-31 12:34:30,90028,176.62793595903995,-28.751623504642307
WROC,CENTISPACE,2025-03-31 12:34:30,90029,141.3929131573606,-40.90512650713625
WROC,CENTISPACE,2025-03-31 12:34:30,90030,105.34969864624188,-51.98310898702269
WROC,CENTISPACE,2025-03-31 12:34:30,90031,61.892376481512095,-57.63640082077079
WROC,CENTISPACE,2025-03-31 12:34:30,90032,16.57587485353545,-54.46586653029694
WROC,CENTISPACE,2025-03-31 12:34:30,90033,338.71757039668114,-44.523543751552104
WROC,CENTISPACE,2025-03-31 12:34:30,90034,304.25897466979103,-32.262956832863395
WROC,CENTISPACE,2025-03-31 12:34:30,90035,264.85853381519445,-22.160392690885384
WROC,CENTISPACE,2025-03-31 12:34:30,90036,218.6873109305556,-20.48673682703139
WROC,CENTISPACE,2025-03-31 12:34:30,90037,260.63294355924717,-7.322500982868027
WROC,CENTISPACE,2025-03-31 12:34:30,90038,193.60389374942204,0.6074927449446941
WROC,CENTISPACE,2025-03-31 12:34:30,90039,146.76263058984483,-19.222164551151128
WROC,CENTISPACE,2025-03-31 12:34:30,90040,123.16659276427544,-40.194103346613744
WROC,CENTISPACE,2025-03-31 12:34:30,90041,99.12066238693316,-59.10347991722122
WROC,CENTISPACE,2025-03-31 12:34:30,90042,50.53299449405235,-71.94482898818548
WROC,CENTISPACE,2025-03-31 12:34:30,90043,345.17120448617777,-66.25684401754594
WROC,CENTISPACE,2025-03-31 12:34:30,90044,314.2495540682151,-49.02330046545618
WROC,CENTISPACE,2025-03-31 12:34:30,90045,292.6119001777312,-28.869687306592603
WROC,CENTISPACE,2025-03-31 12:34:30,90046,280.1367074317342,-50.8092971893555
WROC,CENTISPACE,2025-03-31 12:34:30,90047,266.1428363180635,-28.47944885743219
WROC,CENTISPACE,2025-03-31 12:34:30,90048,243.20358370567595,-1.7769152884118968
WROC,CENTISPACE,2025-03-31 12:34:30,90049,156.03325685485694,14.957485786890915
WROC,CENTISPACE,2025-03-31 12:34:30,90050,108.6109464574917,-15.494822772296438
WROC,CENTISPACE,2025-03-31 12:34:30,90051,92.76343498954633,-39.45802906458491
WROC,CENTISPACE,2025-03-31 12:34:30,90052,77.0116726666285,-60.747843588802944
WROC,CENTISPACE,2025-03-31 12:34:30,90053,31.201439083900816,-77.77785411205551
WROC,CENTISPACE,2025-03-31 12:34:30,90054,303.7773072530155,-70.76153593641722
WROC,CENTISPACE,2025-03-31 12:35:00,90001,347.78420151278164,-73.80886252882273
WROC,CENTISPACE,2025-03-31 12:35:00,90002,278.6259713055861,-67.14472709742205
WROC,CENTISPACE,2025-03-31 12:35:00,90003,250.00807684812145,-48.97173987820124
WROC,CENTISPACE,2025-03-31 12:35:00,90004,230.36323441500562,-28.047679951170032
WROC,CENTISPACE,2025-03-31 12:35:00,90005,199.55330277294541,-4.9048483292929825
WROC,CENTISPACE,2025-03-31 12:35:00,90006,126.97680434380663,3.591927080549565
WROC,CENTISPACE,2025-03-31 12:35:00,90007,81.25581921096858,-18.806717795409757
WROC,CENTISPACE,2025-03-31 12:35:00,90008,59.9504334311016,-40.610298656211874
WROC,CENTISPACE,2025-03-31 12:35:00,90009,37.787451740315205,-60.199984062515085
WROC,CENTISPACE,2025-03-31 12:35:00,90010,38.688933045166266,-39.08262916843688
WROC,CENTISPACE,2025-03-31 12:35:00,90011,5.023665312741374,-52.24218402989708
WROC,CENTISPACE,2025-03-31 12:35:00,90012,321.90204818346547,-60.1410668170979
WROC,CENTISPACE,2025-03-31 12:35:00,90013,273.6288613971149,-57.85935797065841
WROC,CENTISPACE,2025-03-31 12:35:00,90014,235.2477309806633,-47.102038440438584
WROC,CENTISPACE,2025-03-31 12:35:00,90015,202.67671865706797,-33.15438622128034
WROC,CENTISPACE,2025-03-31 12:35:00,90016,165.0222506427033,-20.43693916671113
WROC,CENTISPACE,2025-03-31 12:35:00,90017,116.93946735550676,-16.456766350033384
WROC,CENTISPACE,2025-03-31 12:35:00,90018,72.80095756617006,-25.230319348746555
WROC,CENTISPACE,2025-03-31 12:35:00,90019,107.71655411201775,-36.76360214063518
WROC,CENTISPACE,2025-03-31 12:35:00,90020,68.00409223543461,-39.81050675281024
WROC,CENTISPACE,2025-03-31 12:35:00,90021,28.302575558865986,-42.748342202952216
WROC,CENTISPACE,2025-03-31 12:35:00,90022,348.1706793645167,-44.235279758159066
WROC,CENTISPACE,2025-03-31 12:35:00,90023,307.903639452844,-43.58682646802748
WROC,CENTISPACE,2025-03-31 12:35:00,90024,268.0140938322675,-41.1045386572461
WROC,CENTISPACE,2025-03-31 12:35:00,90025,228.34643470579573,-37.922837153715236
WROC,CENTISPACE,2025-03-31 12:35:00,90026,188.3274157134298,-35.51032610490549
WROC,CENTISPACE,2025-03-31 12:35:00,90027,147.91597624613362,-35.04406518114573
WROC,CENTISPACE,2025-03-31 12:35:00,90028,173.7275707562135,-29.665947947172388
WROC,CENTISPACE,2025-03-31 12:35:00,90029,138.72645585596715,-41.862689682977674
WROC,CENTISPACE,2025-03-31 12:35:00,90030,102.24433210361796,-52.66011925197328
WROC,CENTISPACE,2025-03-31 12:35:00,90031,58.242525415120845,-57.682836803971774
WROC,CENTISPACE,2025-03-31 12:35:00,90032,13.354846694578708,-53.84234812929203
WROC,CENTISPACE,2025-03-31 12:35:00,90033,336.02894106789233,-43.583509222598025
WROC,CENTISPACE,2025-03-31 12:35:00,90034,301.45116845664427,-31.33863152428991
WROC,CENTISPACE,2025-03-31 12:35:00,90035,261.40245251692676,-21.67898188975794
WROC,CENTISPACE,2025-03-31 12:35:00,90036,215.12418454142923,-20.877708012959413
WROC,CENTISPACE,2025-03-31 12:35:00,90037,256.8057060627496,-5.73266083522946
WROC,CENTISPACE,2025-03-31 12:35:00,90038,188.32526530380733,-0.4844172885914051
WROC,CENTISPACE,2025-03-31 12:35:00,90039,144.58120578826095,-20.945088035990494
WROC,CENTISPACE,2025-03-31 12:35:00,90040,121.5622370464357,-41.77035324957131
WROC,CENTISPACE,2025-03-31 12:35:00,90041,96.67069660765634,-60.43821432483583
